wl,mean,Temp,ID,Site,Sample_Type,Analysis_Type,Date,Rep
555.0,0.4959560489262691,22.3,AC9_071818_boo_fil_c_1_T22_3,boo,fil,c,071818,1
650.0,0.18976452529564924,22.3,AC9_071818_boo_fil_c_1_T22_3,boo,fil,c,071818,1
676.0,0.15164037817529769,22.3,AC9_071818_boo_fil_c_1_T22_3,boo,fil,c,071818,1
715.0,0.1200135620116979,22.3,AC9_071818_boo_fil_c_1_T22_3,boo,fil,c,071818,1
412.0,3.9332955941008136,22.3,AC9_071818_boo_fil_c_2_T22_3,boo,fil,c,071818,2
440.0,2.3622010587717344,22.3,AC9_071818_boo_fil_c_2_T22_3,boo,fil,c,071818,2
488.0,1.0970276315210223,22.3,AC9_071818_boo_fil_c_2_T22_3,boo,fil,c,071818,2
510.0,0.8263881959057888,22.3,AC9_071818_boo_fil_c_2_T22_3,boo,fil,c,071818,2
532.0,0.620277723090468,22.3,AC9_071818_boo_fil_c_2_T22_3,boo,fil,c,071818,2
555.0,0.4853220506273387,22.3,AC9_071818_boo_fil_c_2_T22_3,boo,fil,c,071818,2
650.0,0.17687970636143513,22.3,AC9_071818_boo_fil_c_2_T22_3,boo,fil,c,071818,2
676.0,0.14183868633061866,22.3,AC9_071818_boo_fil_c_2_T22_3,boo,fil,c,071818,2
715.0,0.10597790248734312,22.3,AC9_071818_boo_fil_c_2_T22_3,boo,fil,c,071818,2
412.0,3.963085533743418,21.9,AC9_071818_boo_fil_c_3_T21_9,boo,fil,c,071818,3
440.0,2.385833633048636,21.9,AC9_071818_boo_fil_c_3_T21_9,boo,fil,c,071818,3
488.0,1.1178685516661515,21.9,AC9_071818_boo_fil_c_3_T21_9,boo,fil,c,071818,3
510.0,0.8479356384475812,21.9,AC9_071818_boo_fil_c_3_T21_9,boo,fil,c,071818,3
532.0,0.6419566480506264,21.9,AC9_071818_boo_fil_c_3_T21_9,boo,fil,c,071818,3
555.0,0.5065526218524583,21.9,AC9_071818_boo_fil_c_3_T21_9,boo,fil,c,071818,3
650.0,0.19912586688498474,21.9,AC9_071818_boo_fil_c_3_T21_9,boo,fil,c,071818,3
676.0,0.16491919909722555,21.9,AC9_071818_boo_fil_c_3_T21_9,boo,fil,c,071818,3
715.0,0.13099113276098598,21.9,AC9_071818_boo_fil_c_3_T21_9,boo,fil,c,071818,3
412.0,4.552633430796204,17.0,AC9_071818_boo_raw_a_1_T17_0,boo,raw,a,071818,1
440.0,2.860033973391088,17.0,AC9_071818_boo_raw_a_1_T17_0,boo,raw,a,071818,1
488.0,1.4277296015882834,17.0,AC9_071818_boo_raw_a_1_T17_0,boo,raw,a,071818,1
510.0,1.1020298264232666,17.0,AC9_071818_boo_raw_a_1_T17_0,boo,raw,a,071818,1
532.0,0.847858942656766,17.0,AC9_071818_boo_raw_a_1_T17_0,boo,raw,a,071818,1
555.0,0.6704090452764031,17.0,AC9_071818_boo_raw_a_1_T17_0,boo,raw,a,071818,1
650.0,0.305512221328383,17.0,AC9_071818_boo_raw_a_1_T17_0,boo,raw,a,071818,1
676.0,0.28300888294141896,17.0,AC9_071818_boo_raw_a_1_T17_0,boo,raw,a,071818,1
715.0,0.1993234818481847,17.0,AC9_071818_boo_raw_a_1_T17_0,boo,raw,a,071818,1
412.0,4.5352377674354205,17.0,AC9_071818_boo_raw_a_2_T17_0,boo,raw,a,071818,2
440.0,2.8433039408312104,17.0,AC9_071818_boo_raw_a_2_T17_0,boo,raw,a,071818,2
488.0,1.4097529536965658,17.0,AC9_071818_boo_raw_a_2_T17_0,boo,raw,a,071818,2
510.0,1.083941682773068,17.0,AC9_071818_boo_raw_a_2_T17_0,boo,raw,a,071818,2
532.0,0.8297134139641511,17.0,AC9_071818_boo_raw_a_2_T17_0,boo,raw,a,071818,2
555.0,0.6536572300942669,17.0,AC9_071818_boo_raw_a_2_T17_0,boo,raw,a,071818,2
650.0,0.2858254494970455,17.0,AC9_071818_boo_raw_a_2_T17_0,boo,raw,a,071818,2
676.0,0.2632217345507,17.0,AC9_071818_boo_raw_a_2_T17_0,boo,raw,a,071818,2
715.0,0.17989713454279552,17.0,AC9_071818_boo_raw_a_2_T17_0,boo,raw,a,071818,2
412.0,4.532644574405753,17.0,AC9_071818_boo_raw_a_3_T17_0,boo,raw,a,071818,3
440.0,2.8402779221270427,17.0,AC9_071818_boo_raw_a_3_T17_0,boo,raw,a,071818,3
488.0,1.407797371602327,17.0,AC9_071818_boo_raw_a_3_T17_0,boo,raw,a,071818,3
510.0,1.0827523731227062,17.0,AC9_071818_boo_raw_a_3_T17_0,boo,raw,a,071818,3
532.0,0.8292611519264284,17.0,AC9_071818_boo_raw_a_3_T17_0,boo,raw,a,071818,3
555.0,0.6523637247005597,17.0,AC9_071818_boo_raw_a_3_T17_0,boo,raw,a,071818,3
650.0,0.284657295064338,17.0,AC9_071818_boo_raw_a_3_T17_0,boo,raw,a,071818,3
676.0,0.2618591052026549,17.0,AC9_071818_boo_raw_a_3_T17_0,boo,raw,a,071818,3
715.0,0.17941341443245462,17.0,AC9_071818_boo_raw_a_3_T17_0,boo,raw,a,071818,3
412.0,5.296152840042368,17.0,AC9_071818_boo_raw_c_1_T17_0,boo,raw,c,071818,1
440.0,3.552769928495763,17.0,AC9_071818_boo_raw_c_1_T17_0,boo,raw,c,071818,1
488.0,2.082922329978816,17.0,AC9_071818_boo_raw_c_1_T17_0,boo,raw,c,071818,1
510.0,1.7410308241525432,17.0,AC9_071818_boo_raw_c_1_T17_0,boo,raw,c,071818,1
532.0,1.4686518744703398,17.0,AC9_071818_boo_raw_c_1_T17_0,boo,raw,c,071818,1
555.0,1.2804083485169484,17.0,AC9_071818_boo_raw_c_1_T17_0,boo,raw,c,071818,1
650.0,0.8206978411016943,17.0,AC9_071818_boo_raw_c_1_T17_0,boo,raw,c,071818,1
676.0,0.7584244290254231,17.0,AC9_071818_boo_raw_c_1_T17_0,boo,raw,c,071818,1
715.0,0.6983586800847457,17.0,AC9_071818_boo_raw_c_1_T17_0,boo,raw,c,071818,1
412.0,5.2761914239994585,17.0,AC9_071818_boo_raw_c_2_T17_0,boo,raw,c,071818,2
440.0,3.5251533641868797,17.0,AC9_071818_boo_raw_c_2_T17_0,boo,raw,c,071818,2
488.0,2.0519086891978757,17.0,AC9_071818_boo_raw_c_2_T17_0,boo,raw,c,071818,2
510.0,1.7067945459589295,17.0,AC9_071818_boo_raw_c_2_T17_0,boo,raw,c,071818,2
532.0,1.4373263676714378,17.0,AC9_071818_boo_raw_c_2_T17_0,boo,raw,c,071818,2
555.0,1.2474639284820197,17.0,AC9_071818_boo_raw_c_2_T17_0,boo,raw,c,071818,2
650.0,0.7895441177983017,17.0,AC9_071818_boo_raw_c_2_T17_0,boo,raw,c,071818,2
676.0,0.7257537350383974,17.0,AC9_071818_boo_raw_c_2_T17_0,boo,raw,c,071818,2
715.0,0.6639889757434287,17.0,AC9_071818_boo_raw_c_2_T17_0,boo,raw,c,071818,2
412.0,5.273669489621028,17.0,AC9_071818_boo_raw_c_3_T17_0,boo,raw,c,071818,3
440.0,3.521161579127788,17.0,AC9_071818_boo_raw_c_3_T17_0,boo,raw,c,071818,3
488.0,2.0493374012569032,17.0,AC9_071818_boo_raw_c_3_T17_0,boo,raw,c,071818,3
510.0,1.7068322075795097,17.0,AC9_071818_boo_raw_c_3_T17_0,boo,raw,c,071818,3
532.0,1.4340091213102264,17.0,AC9_071818_boo_raw_c_3_T17_0,boo,raw,c,071818,3
555.0,1.2459075936012198,17.0,AC9_071818_boo_raw_c_3_T17_0,boo,raw,c,071818,3
650.0,0.7853630222814697,17.0,AC9_071818_boo_raw_c_3_T17_0,boo,raw,c,071818,3
676.0,0.7218492218625019,17.0,AC9_071818_boo_raw_c_3_T17_0,boo,raw,c,071818,3
715.0,0.6626004399162061,17.0,AC9_071818_boo_raw_c_3_T17_0,boo,raw,c,071818,3
412.0,1.366499983785336,22.4,AC9_071818_gre_fil_a_1_T22_4,gre,fil,a,071818,1
440.0,0.7899269108910894,22.4,AC9_071818_gre_fil_a_1_T22_4,gre,fil,a,071818,1
488.0,0.34603775240350115,22.4,AC9_071818_gre_fil_a_1_T22_4,gre,fil,a,071818,1
510.0,0.25560605876022346,22.4,AC9_071818_gre_fil_a_1_T22_4,gre,fil,a,071818,1
532.0,0.1888576328741568,22.4,AC9_071818_gre_fil_a_1_T22_4,gre,fil,a,071818,1
555.0,0.1426985466350985,22.4,AC9_071818_gre_fil_a_1_T22_4,gre,fil,a,071818,1
650.0,0.04923465339360016,22.4,AC9_071818_gre_fil_a_1_T22_4,gre,fil,a,071818,1
676.0,0.03870808810446258,22.4,AC9_071818_gre_fil_a_1_T22_4,gre,fil,a,071818,1
715.0,0.024576329674271785,22.4,AC9_071818_gre_fil_a_1_T22_4,gre,fil,a,071818,1
412.0,1.3534601064906482,22.3,AC9_071818_gre_fil_a_2_T22_3,gre,fil,a,071818,2
440.0,0.7807425331133115,22.3,AC9_071818_gre_fil_a_2_T22_3,gre,fil,a,071818,2
488.0,0.3397133383938395,22.3,AC9_071818_gre_fil_a_2_T22_3,gre,fil,a,071818,2
510.0,0.2504523104510449,22.3,AC9_071818_gre_fil_a_2_T22_3,gre,fil,a,071818,2
532.0,0.18380498987898772,22.3,AC9_071818_gre_fil_a_2_T22_3,gre,fil,a,071818,2
555.0,0.137738997359736,22.3,AC9_071818_gre_fil_a_2_T22_3,gre,fil,a,071818,2
650.0,0.045512106050605065,22.3,AC9_071818_gre_fil_a_2_T22_3,gre,fil,a,071818,2
676.0,0.03249682530253016,22.3,AC9_071818_gre_fil_a_2_T22_3,gre,fil,a,071818,2
715.0,0.023408548514851392,22.3,AC9_071818_gre_fil_a_2_T22_3,gre,fil,a,071818,2
412.0,1.3671900974628723,22.0,AC9_071818_gre_fil_a_3_T22_0,gre,fil,a,071818,3
440.0,0.7900882077660896,22.0,AC9_071818_gre_fil_a_3_T22_0,gre,fil,a,071818,3
488.0,0.3444858307549505,22.0,AC9_071818_gre_fil_a_3_T22_0,gre,fil,a,071818,3
510.0,0.2546099878816003,22.0,AC9_071818_gre_fil_a_3_T22_0,gre,fil,a,071818,3
532.0,0.18736620307343246,22.0,AC9_071818_gre_fil_a_3_T22_0,gre,fil,a,071818,3
555.0,0.1407565140264025,22.0,AC9_071818_gre_fil_a_3_T22_0,gre,fil,a,071818,3
650.0,0.0478126327867162,22.0,AC9_071818_gre_fil_a_3_T22_0,gre,fil,a,071818,3
676.0,0.034479752733085886,22.0,AC9_071818_gre_fil_a_3_T22_0,gre,fil,a,071818,3
715.0,0.027299106848184845,22.0,AC9_071818_gre_fil_a_3_T22_0,gre,fil,a,071818,3
412.0,1.4802215003684605,22.4,AC9_071818_gre_fil_c_1_T22_4,gre,fil,c,071818,1
440.0,0.8960103021370672,22.4,AC9_071818_gre_fil_c_1_T22_4,gre,fil,c,071818,1
488.0,0.4457245759027263,22.4,AC9_071818_gre_fil_c_1_T22_4,gre,fil,c,071818,1
510.0,0.3524089708916727,22.4,AC9_071818_gre_fil_c_1_T22_4,gre,fil,c,071818,1
532.0,0.2886800714812089,22.4,AC9_071818_gre_fil_c_1_T22_4,gre,fil,c,071818,1
555.0,0.2440998566691229,22.4,AC9_071818_gre_fil_c_1_T22_4,gre,fil,c,071818,1
650.0,0.14917240088430336,22.4,AC9_071818_gre_fil_c_1_T22_4,gre,fil,c,071818,1
676.0,0.1334233610906414,22.4,AC9_071818_gre_fil_c_1_T22_4,gre,fil,c,071818,1
715.0,0.1211643485630064,22.4,AC9_071818_gre_fil_c_1_T22_4,gre,fil,c,071818,1
412.0,1.4416548636534845,22.3,AC9_071818_gre_fil_c_2_T22_3,gre,fil,c,071818,2
440.0,0.8631259958568736,22.3,AC9_071818_gre_fil_c_2_T22_3,gre,fil,c,071818,2
488.0,0.4162546015065913,22.3,AC9_071818_gre_fil_c_2_T22_3,gre,fil,c,071818,2
510.0,0.3259080380414313,22.3,AC9_071818_gre_fil_c_2_T22_3,gre,fil,c,071818,2
532.0,0.2618297043314505,22.3,AC9_071818_gre_fil_c_2_T22_3,gre,fil,c,071818,2
555.0,0.21877890546139356,22.3,AC9_071818_gre_fil_c_2_T22_3,gre,fil,c,071818,2
650.0,0.12547894387947284,22.3,AC9_071818_gre_fil_c_2_T22_3,gre,fil,c,071818,2
676.0,0.1130820693032015,22.3,AC9_071818_gre_fil_c_2_T22_3,gre,fil,c,071818,2
715.0,0.1011825495291903,22.3,AC9_071818_gre_fil_c_2_T22_3,gre,fil,c,071818,2
412.0,1.4823635067090382,22.0,AC9_071818_gre_fil_c_3_T22_0,gre,fil,c,071818,3
440.0,0.8968582409957635,22.0,AC9_071818_gre_fil_c_3_T22_0,gre,fil,c,071818,3
488.0,0.4440408247704804,22.0,AC9_071818_gre_fil_c_3_T22_0,gre,fil,c,071818,3
510.0,0.3531363085275418,22.0,AC9_071818_gre_fil_c_3_T22_0,gre,fil,c,071818,3
532.0,0.285179218220339,22.0,AC9_071818_gre_fil_c_3_T22_0,gre,fil,c,071818,3
555.0,0.2435423224752826,22.0,AC9_071818_gre_fil_c_3_T22_0,gre,fil,c,071818,3
650.0,0.14785884631002816,22.0,AC9_071818_gre_fil_c_3_T22_0,gre,fil,c,071818,3
676.0,0.13566338215042398,22.0,AC9_071818_gre_fil_c_3_T22_0,gre,fil,c,071818,3
715.0,0.1247470134180791,22.0,AC9_071818_gre_fil_c_3_T22_0,gre,fil,c,071818,3
412.0,1.9292877889383115,17.1,AC9_071818_gre_raw_a_1_T17_1,gre,raw,a,071818,1
440.0,1.3237079930166935,17.1,AC9_071818_gre_raw_a_1_T17_1,gre,raw,a,071818,1
488.0,0.733984630825401,17.1,AC9_071818_gre_raw_a_1_T17_1,gre,raw,a,071818,1
510.0,0.5843419661676318,17.1,AC9_071818_gre_raw_a_1_T17_1,gre,raw,a,071818,1
532.0,0.4539748607324504,17.1,AC9_071818_gre_raw_a_1_T17_1,gre,raw,a,071818,1
555.0,0.38429440251271424,17.1,AC9_071818_gre_raw_a_1_T17_1,gre,raw,a,071818,1
650.0,0.23260511152564545,17.1,AC9_071818_gre_raw_a_1_T17_1,gre,raw,a,071818,1
676.0,0.2586462137083276,17.1,AC9_071818_gre_raw_a_1_T17_1,gre,raw,a,071818,1
715.0,0.1762634898997144,17.1,AC9_071818_gre_raw_a_1_T17_1,gre,raw,a,071818,1
412.0,1.9865277896324107,17.1,AC9_071818_gre_raw_a_2_T17_1,gre,raw,a,071818,2
440.0,1.3789202729600567,17.1,AC9_071818_gre_raw_a_2_T17_1,gre,raw,a,071818,2
488.0,0.7853516587003531,17.1,AC9_071818_gre_raw_a_2_T17_1,gre,raw,a,071818,2
510.0,0.6368973533629227,17.1,AC9_071818_gre_raw_a_2_T17_1,gre,raw,a,071818,2
532.0,0.5073413090360752,17.1,AC9_071818_gre_raw_a_2_T17_1,gre,raw,a,071818,2
555.0,0.43686612609536796,17.1,AC9_071818_gre_raw_a_2_T17_1,gre,raw,a,071818,2
650.0,0.2847652148628659,17.1,AC9_071818_gre_raw_a_2_T17_1,gre,raw,a,071818,2
676.0,0.31071215557072923,17.1,AC9_071818_gre_raw_a_2_T17_1,gre,raw,a,071818,2
715.0,0.2277984128826675,17.1,AC9_071818_gre_raw_a_2_T17_1,gre,raw,a,071818,2
412.0,1.984729927563445,17.1,AC9_071818_gre_raw_a_3_T17_1,gre,raw,a,071818,3
440.0,1.380058324684191,17.1,AC9_071818_gre_raw_a_3_T17_1,gre,raw,a,071818,3
488.0,0.7878232276658699,17.1,AC9_071818_gre_raw_a_3_T17_1,gre,raw,a,071818,3
510.0,0.636210784397406,17.1,AC9_071818_gre_raw_a_3_T17_1,gre,raw,a,071818,3
532.0,0.5081499124843523,17.1,AC9_071818_gre_raw_a_3_T17_1,gre,raw,a,071818,3
555.0,0.4367625054057133,17.1,AC9_071818_gre_raw_a_3_T17_1,gre,raw,a,071818,3
650.0,0.2875237493456242,17.1,AC9_071818_gre_raw_a_3_T17_1,gre,raw,a,071818,3
676.0,0.31074670729486736,17.1,AC9_071818_gre_raw_a_3_T17_1,gre,raw,a,071818,3
715.0,0.2272202921930121,17.1,AC9_071818_gre_raw_a_3_T17_1,gre,raw,a,071818,3
412.0,3.9030109528644354,17.1,AC9_071818_gre_raw_c_1_T17_1,gre,raw,c,071818,1
440.0,3.1418217803979367,17.1,AC9_071818_gre_raw_c_1_T17_1,gre,raw,c,071818,1
488.0,2.361840280411583,17.1,AC9_071818_gre_raw_c_1_T17_1,gre,raw,c,071818,1
510.0,2.136934623870739,17.1,AC9_071818_gre_raw_c_1_T17_1,gre,raw,c,071818,1
532.0,1.9177252035262948,17.1,AC9_071818_gre_raw_c_1_T17_1,gre,raw,c,071818,1
555.0,1.7645388526433603,17.1,AC9_071818_gre_raw_c_1_T17_1,gre,raw,c,071818,1
650.0,1.3110430417860746,17.1,AC9_071818_gre_raw_c_1_T17_1,gre,raw,c,071818,1
676.0,1.2537601292065823,17.1,AC9_071818_gre_raw_c_1_T17_1,gre,raw,c,071818,1
715.0,1.1428227350364382,17.1,AC9_071818_gre_raw_c_1_T17_1,gre,raw,c,071818,1
412.0,4.0072101008182335,17.1,AC9_071818_gre_raw_c_2_T17_1,gre,raw,c,071818,2
440.0,3.243928895090592,17.1,AC9_071818_gre_raw_c_2_T17_1,gre,raw,c,071818,2
488.0,2.4650754582115706,17.1,AC9_071818_gre_raw_c_2_T17_1,gre,raw,c,071818,2
510.0,2.2380889491525435,17.1,AC9_071818_gre_raw_c_2_T17_1,gre,raw,c,071818,2
532.0,2.0210724035651677,17.1,AC9_071818_gre_raw_c_2_T17_1,gre,raw,c,071818,2
555.0,1.8679152989479813,17.1,AC9_071818_gre_raw_c_2_T17_1,gre,raw,c,071818,2
650.0,1.4184256212741098,17.1,AC9_071818_gre_raw_c_2_T17_1,gre,raw,c,071818,2
676.0,1.3601414570426658,17.1,AC9_071818_gre_raw_c_2_T17_1,gre,raw,c,071818,2
715.0,1.2472643223261244,17.1,AC9_071818_gre_raw_c_2_T17_1,gre,raw,c,071818,2
412.0,4.0010554801285805,17.1,AC9_071818_gre_raw_c_3_T17_1,gre,raw,c,071818,3
440.0,3.2354130847457623,17.1,AC9_071818_gre_raw_c_3_T17_1,gre,raw,c,071818,3
488.0,2.4548735444184704,17.1,AC9_071818_gre_raw_c_3_T17_1,gre,raw,c,071818,3
510.0,2.231521673290476,17.1,AC9_071818_gre_raw_c_3_T17_1,gre,raw,c,071818,3
532.0,2.014281110461716,17.1,AC9_071818_gre_raw_c_3_T17_1,gre,raw,c,071818,3
555.0,1.864957092051432,17.1,AC9_071818_gre_raw_c_3_T17_1,gre,raw,c,071818,3
650.0,1.4107201212741078,17.1,AC9_071818_gre_raw_c_3_T17_1,gre,raw,c,071818,3
676.0,1.3560395432495622,17.1,AC9_071818_gre_raw_c_3_T17_1,gre,raw,c,071818,3
715.0,1.2417330981881942,17.1,AC9_071818_gre_raw_c_3_T17_1,gre,raw,c,071818,3
412.0,8.542879602317695,19.8,AC9_071918_cbr_fil_a_1_T19_8,cbr,fil,a,071918,1
440.0,5.03065981586847,19.8,AC9_071918_cbr_fil_a_1_T19_8,cbr,fil,a,071918,1
488.0,2.2104947629287803,19.8,AC9_071918_cbr_fil_a_1_T19_8,cbr,fil,a,071918,1
510.0,1.6234898095963457,19.8,AC9_071918_cbr_fil_a_1_T19_8,cbr,fil,a,071918,1
532.0,1.1888090789689825,19.8,AC9_071918_cbr_fil_a_1_T19_8,cbr,fil,a,071918,1
555.0,0.8836672323521947,19.8,AC9_071918_cbr_fil_a_1_T19_8,cbr,fil,a,071918,1
650.0,0.2538118358645818,19.8,AC9_071918_cbr_fil_a_1_T19_8,cbr,fil,a,071918,1
676.0,0.1820563712049936,19.8,AC9_071918_cbr_fil_a_1_T19_8,cbr,fil,a,071918,1
715.0,0.11293002030972335,19.8,AC9_071918_cbr_fil_a_1_T19_8,cbr,fil,a,071918,1
412.0,8.6649114372784,19.8,AC9_071918_cbr_fil_a_2_T19_8,cbr,fil,a,071918,2
440.0,5.323005025442171,19.8,AC9_071918_cbr_fil_a_2_T19_8,cbr,fil,a,071918,2
488.0,2.4911079184419984,19.8,AC9_071918_cbr_fil_a_2_T19_8,cbr,fil,a,071918,2
510.0,1.9728218874720287,19.8,AC9_071918_cbr_fil_a_2_T19_8,cbr,fil,a,071918,2
532.0,1.5401634407217826,19.8,AC9_071918_cbr_fil_a_2_T19_8,cbr,fil,a,071918,2
555.0,1.3047301711471466,19.8,AC9_071918_cbr_fil_a_2_T19_8,cbr,fil,a,071918,2
650.0,0.4856516429615095,19.8,AC9_071918_cbr_fil_a_2_T19_8,cbr,fil,a,071918,2
676.0,0.8815783383400259,19.8,AC9_071918_cbr_fil_a_2_T19_8,cbr,fil,a,071918,2
715.0,0.3689130638915283,19.8,AC9_071918_cbr_fil_a_2_T19_8,cbr,fil,a,071918,2
412.0,8.509497448653345,19.2,AC9_071918_cbr_fil_a_3_T19_2,cbr,fil,a,071918,3
440.0,5.013950518033943,19.2,AC9_071918_cbr_fil_a_3_T19_2,cbr,fil,a,071918,3
488.0,2.203676485516855,19.2,AC9_071918_cbr_fil_a_3_T19_2,cbr,fil,a,071918,3
510.0,1.6200053933875531,19.2,AC9_071918_cbr_fil_a_3_T19_2,cbr,fil,a,071918,3
532.0,1.1858321703353367,19.2,AC9_071918_cbr_fil_a_3_T19_2,cbr,fil,a,071918,3
555.0,0.8814938577764023,19.2,AC9_071918_cbr_fil_a_3_T19_2,cbr,fil,a,071918,3
